2015,5,5,0,0,0,-2.0883416,2.358138083
2015,5,6,0,0,0,-4.7572875,2.428210361
2015,5,7,0,0,0,-3.3826494,2.486112438
2015,5,8,0,0,0,1.6745646,2.536875313
2015,5,9,0,0,0,-0.8185399,2.566426771
2015,5,10,0,0,0,-4.3535775,2.579042521
2015,5,11,0,0,0,-1.2961184,2.595063937
2015,5,12,0,0,0,0.5138604,2.640203174
2015,5,13,0,0,0,-0.5090092,2.715321896
2015,5,14,0,0,0,6.1754422,2.806760042
2015,5,15,0,0,0,1.8798604,2.897990778
2015,5,16,0,0,0,5.2420916,2.97910559
2015,5,17,0,0,0,3.6198218,3.124351181
2015,5,18,0,0,0,2.1745915,2.859346201
2015,5,19,0,0,0,1.9266295,2.924761063
2015,5,20,0,0,0,2.9304372,3.962326118
2015,5,21,0,0,0,2.7466615,3.364084181
2015,5,22,0,0,0,2.3315398,3.791067576
2015,5,23,0,0,0,3.163191,3.42393016
2015,5,24,0,0,0,2.1263136,2.770594951
2015,5,25,0,0,0,2.4806235,2.932572403
2015,5,26,0,0,0,2.8857705,4.126065049
2015,5,27,0,0,0,3.9978697,4.210186778
2015,5,28,0,0,0,2.994371,3.530668958
2015,5,29,0,0,0,3.172149,3.867588493
2015,5,30,0,0,0,4.8886207,5.073383556
2015,5,31,0,0,0,4.0683317,4.626502875
2015,6,1,0,0,0,4.7773104,4.811323965
2015,6,2,0,0,0,8.5562927,4.827586333
2015,6,3,0,0,0,10.4903396,5.786916889
2015,6,4,0,0,0,8.7730635,5.695240451
2015,6,5,0,0,0,6.88913,6.444974507
2015,6,6,0,0,0,5.7987071,6.118148389
2015,6,7,0,0,0,7.1085844,6.100477118
2015,6,8,0,0,0,13.4232031,5.660694965
2015,6,9,0,0,0,16.6093226,5.566459972
2015,6,10,0,0,0,16.1420066,5.549483736
2015,6,11,0,0,0,15.4562633,5.510836007
2015,6,12,0,0,0,12.4378347,5.541691812
2015,6,13,0,0,0,11.9782906,5.618007479
2015,6,14,0,0,0,13.6139811,5.794145639
2015,6,15,0,0,0,14.6216385,5.883129146
2015,6,16,0,0,0,9.7035295,6.521811361
2015,6,17,0,0,0,9.1031107,8.442082514
2015,6,18,0,0,0,7.9491289,7.892180868
2015,6,19,0,0,0,7.1496274,7.636094354
2015,6,20,0,0,0,9.3307162,7.321605299
2015,6,21,0,0,0,10.3439236,7.458899535
2015,6,22,0,0,0,12.0049714,7.336865486
2015,6,23,0,0,0,9.3678452,7.202967847
2015,6,24,0,0,0,9.9244213,7.155611514
2015,6,25,0,0,0,13.3197382,6.744196264
2015,6,26,0,0,0,14.3023841,6.592186542
2015,6,27,0,0,0,14.3185957,6.522235799
2015,6,28,0,0,0,14.2522154,6.565940403
2015,6,29,0,0,0,13.6993458,6.582513528
2015,6,30,0,0,0,11.1183432,6.571974563
2015,7,1,0,0,0,13.3065519,6.65521366
2015,7,2,0,0,0,13.5039116,6.750719493
2015,7,3,0,0,0,16.0714605,6.822168028
2015,7,4,0,0,0,16.4083966,6.913951292
2015,7,5,0,0,0,16.1971375,6.979015667
2015,7,6,0,0,0,16.0090363,7.145358722
2015,7,7,0,0,0,14.1054513,7.349108618
2015,7,8,0,0,0,12.615904,7.497512097
2015,7,9,0,0,0,15.0281399,7.724594403
2015,7,10,0,0,0,15.7390876,7.870317583
2015,7,11,0,0,0,17.8617231,7.989369354
2015,7,12,0,0,0,13.9159442,8.015743021
2015,7,13,0,0,0,14.4717145,8.082160403
2015,7,14,0,0,0,13.2089745,8.150186694
2015,7,15,0,0,0,8.9031357,8.898380153
2015,7,16,0,0,0,9.396308,9.046891215
2015,7,17,0,0,0,14.0852852,8.726522243
2015,7,18,0,0,0,16.176526,8.452030083
2015,7,19,0,0,0,16.344642,8.400584451
2015,7,20,0,0,0,16.7265433,8.457153785
2015,7,21,0,0,0,17.3671062,8.541773917
2015,7,22,0,0,0,15.5430121,8.509330063
2015,7,23,0,0,0,15.1556683,8.513035722
2015,7,24,0,0,0,17.090466,8.53845116
2015,7,25,0,0,0,17.1800508,8.571399861
2015,7,26,0,0,0,16.3765363,8.591988542
2015,7,27,0,0,0,14.1444332,8.617834813
2015,7,28,0,0,0,15.1602196,8.6858335
2015,7,29,0,0,0,18.2723,8.805411382
2015,7,30,0,0,0,20.1740898,8.906875597
2015,7,31,0,0,0,16.9774046,8.975280063
2015,8,1,0,0,0,13.6593841,9.090743625
2015,8,2,0,0,0,13.4818871,9.578297132
2015,8,3,0,0,0,16.553877,9.772911132
2015,8,4,0,0,0,16.2864947,9.727223687
2015,8,5,0,0,0,14.5747696,9.507139188
2015,8,6,0,0,0,14.0967695,9.199687306
2015,8,7,0,0,0,13.9814934,9.077030174
2015,8,8,0,0,0,15.8716918,9.114547396
2015,8,9,0,0,0,16.3249873,9.116285861
2015,8,10,0,0,0,17.7550225,9.108573347
2015,8,11,0,0,0,16.7299894,9.074402139
2015,8,12,0,0,0,15.5501902,9.019842576
2015,8,13,0,0,0,15.7948675,8.978072625
2015,8,14,0,0,0,15.4775742,8.960206194
2015,8,15,0,0,0,13.3552852,8.948789674
2015,8,16,0,0,0,14.6721887,8.972072729
2015,8,17,0,0,0,14.2657315,9.030654257
2015,8,18,0,0,0,12.656504,9.080362806
2015,8,19,0,0,0,13.9333383,9.174155715
2015,8,20,0,0,0,13.8278744,9.244722722
2015,8,21,0,0,0,15.1296345,9.423568757
2015,8,22,0,0,0,12.9630756,10.68683353
2015,8,23,0,0,0,13.2800693,10.61230365
2015,8,24,0,0,0,17.1071288,10.36578422
2015,8,25,0,0,0,18.7004813,13.02279936
